Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
57,22:00,22:15,1.261779480178645,0.48830865882913566,0.3110617761931855,2.4415432941457533,1.4443444668054137
58,22:15,22:30,1.261779480178645,0.48830865882913566,0.3365861568370638,2.929851952974889,1.7809306236424776
59,22:30,22:45,1.261779480178645,0.48830865882913566,0.35495980604646327,3.4181606118040246,2.1358904296889407
60,22:45,23:00,1.261779480178645,0.48830865882913566,0.36346568485731545,3.9064692706331603,2.499356114546256
61,23:00,23:15,1.261779480178645,0.48830865882913566,0.37042827487706376,4.394777929462296,2.86978438942332
62,23:15,23:30,1.261779480178645,0.48830865882913566,0.36278164139484415,4.883086588291432,3.2325660308181643
63,23:30,23:45,1.261779480178645,0.48830865882913566,0.36927731496507027,5.371395247120567,3.6018433457832346
64,23:45,00:00,1.2617794801785092,0.48830865882908303,0.38412320034985814,5.85970390594965,3.985966546133093
65,00:00,00:15,1.261779480178645,0.3293244443266264,0.3941892240639314,6.189028350276277,4.380155770197025
66,00:15,00:30,1.261779480178645,0.3293244443266264,0.34647067735821035,6.518352794602904,4.726626447555235
67,00:30,00:45,1.261779480178645,0.3293244443266264,0.3491115086270144,6.84767723892953,5.075737956182249
68,00:45,01:00,1.261779480178645,0.3293244443266264,0.3491550084745935,7.177001683256157,5.424892964656842
69,01:00,01:15,1.261779480178645,0.3293244443266264,0.3463680202414825,7.506326127582784,5.7712609848983245
70,01:15,01:30,1.261779480178645,0.3293244443266264,0.3511302889209878,7.835650571909411,6.1223912738193125
71,01:30,01:45,1.261779480178645,0.3293244443266264,0.3551913829580194,8.164975016236037,6.477582656777332
72,01:45,02:00,1.261779480178645,0.3293244443266264,0.3556535223104296,8.494299460562663,6.833236179087762
73,02:00,02:15,1.261779480178645,0.3293244443266264,0.35404086466884394,8.82362390488929,7.187277043756605
74,02:15,02:30,1.261779480178645,0.3293244443266264,0.35465092747683347,9.152948349215917,7.541927971233439
75,02:30,02:45,1.261779480178645,0.3293244443266264,0.3583748286126999,9.482272793542544,7.900302799846139
76,02:45,03:00,1.261779480178645,0.3293244443266264,0.3570474618351416,9.81159723786917,8.25735026168128
77,03:00,03:15,1.261779480178645,0.3293244443266264,0.35859248304947183,10.140921682195797,8.615942744730752
78,03:15,03:30,1.261779480178645,0.3293244443266264,0.36376260932815,10.470246126522424,8.979705354058902
79,03:30,03:45,1.2617794801785092,0.3293244443265909,0.36709611589280977,10.799570570849015,9.346801469951712
80,03:45,04:00,1.261779480178645,0.3293244443266264,0.36866888868506653,11.128895015175642,9.715470358636779
81,04:00,04:15,1.261779480178645,0.3293244443266264,0.36678381033015134,11.458219459502269,10.08225416896693
82,04:15,04:30,1.261779480178645,0.3293244443266264,0.35372247859083095,11.787543903828896,10.43597664755776
83,04:30,04:45,1.261779480178645,0.3293244443266264,0.35324385913663015,12.116868348155522,10.78922050669439
84,04:45,05:00,1.261779480178645,0.3293244443266264,0.352688233280754,12.44619279248215,11.141908739975143
85,05:00,05:15,1.261779480178645,0.3293244443266264,0.35585611362376707,12.775517236808776,11.49776485359891
86,05:15,05:30,1.261779480178645,0.3293244443266264,0.35057735570252235,13.104841681135403,11.848342209301434
87,05:30,05:45,1.261779480178645,0.3293244443266264,0.3544274032419198,13.43416612546203,12.202769612543353
88,05:45,06:00,1.2617794801784492,0.32932444432657526,0.35734315859448657,13.763490569788605,12.56011277113784
89,06:00,06:15,1.261779480178645,0.48830865882913566,0.3583929212686663,14.25179922861774,12.918505692406507
90,06:15,06:30,1.261779480178645,0.48830865882913566,0.34774208673938173,14.740107887446875,13.266247779145889
91,06:30,06:45,1.261779480178645,0.48830865882913566,0.34246838476851404,15.22841654627601,13.608716163914403
92,06:45,07:00,1.261779480178645,0.48830865882913566,0.33394688891303564,15.716725205105146,13.942663052827438
93,07:00,07:15,1.261779480178645,0.48830865882913566,0.3228711350024472,16.205033863934283,14.265534187829886
94,07:15,07:30,1.2617794801787185,0.4883086588291641,0.2929471614786274,16.693342522763448,14.558481349308513
95,07:30,07:45,1.261779480178645,0.48830865882913566,0.27386796808439734,17.181651181592585,14.83234931739291
96,07:45,08:00,1.2617794801786288,0.4883086588291294,0.25245280069980347,17.669959840421715,15.084802118092714
