Time_Period,Time_Start_Label,Time_End_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg
59,22:30,22:45,0.6098159021325656,0.2359987541253029,0.17155147769115542,1.6519912788771207,1.0322722549368435
60,22:45,23:00,0.6098159021325656,0.2359987541253029,0.17566235462484572,1.8879900330024237,1.2079346095616892
61,23:00,23:15,0.6098159021325656,0.2359987541253029,0.17902736267955816,2.1239887871277268,1.3869619722412474
62,23:15,23:30,0.6098159021325656,0.2359987541253029,0.1753317575690862,2.35998754125303,1.5622937298103337
63,23:30,23:45,0.6098159021325656,0.2359987541253029,0.1784711056884781,2.595986295378333,1.7407648354988117
64,23:45,00:00,0.6098159021325656,0.2359987541253029,0.1856460971438983,2.831985049503636,1.92641093264271
65,00:00,00:15,0.6098159021325656,0.15916195045659964,0.19051098948720305,2.9911469999602356,2.116921922129913
66,00:15,00:30,0.6098159021325656,0.15916195045659964,0.1674486960635659,3.1503089504168353,2.2843706181934786
67,00:30,00:45,0.6098159021325656,0.15916195045659964,0.16872500537740706,3.309470900873435,2.453095623570886
68,00:45,01:00,0.6098159021325656,0.15916195045659964,0.16874602878063305,3.468632851330035,2.621841652351519
69,01:00,01:15,0.6098159021325656,0.15916195045659964,0.16739908205158432,3.6277948017866346,2.789240734403103
70,01:15,01:30,0.6098159021325656,0.15916195045659964,0.16970067850057635,3.7869567522432344,2.9589414129036795
71,01:30,01:45,0.6098159021325656,0.15916195045659964,0.1716633984233056,3.946118702699834,3.130604811326985
72,01:45,02:00,0.6098159021325656,0.15916195045659964,0.1718867495956207,4.105280653156433,3.302491560922606
73,02:00,02:15,0.6098159021325656,0.15916195045659964,0.17110735486779127,4.264442603613033,3.4735989157903973
74,02:15,02:30,0.6098159021325656,0.15916195045659964,0.171402197197577,4.423604554069633,3.6450011129879742
75,02:30,02:45,0.6098159021325656,0.15916195045659964,0.1732019523578839,4.582766504526233,3.818203065345858
76,02:45,03:00,0.6098159021325656,0.15916195045659964,0.17256043822515849,4.741928454982832,3.9907635035710167
77,03:00,03:15,0.6098159021325656,0.15916195045659964,0.17330714438137,4.901090405439432,4.164070647952387
78,03:15,03:30,0.6098159021325656,0.15916195045659964,0.17580585772256735,5.060252355896032,4.339876505674954
79,03:30,03:45,0.6098159021325656,0.15916195045659964,0.17741693584275448,5.219414306352632,4.517293441517708
80,03:45,04:00,0.6098159021325656,0.15916195045659964,0.17817705428991748,5.3785762568092315,4.695470495807625
81,04:00,04:15,0.6098159021325656,0.15916195045659964,0.17726599908918586,5.537738207265831,4.872736494896811
82,04:15,04:30,0.6098159021325656,0.15916195045659964,0.17095347941139027,5.696900157722431,5.043689974308202
83,04:30,04:45,0.6098159021325656,0.15916195045659964,0.17072216343357746,5.856062108179031,5.214412137741779
84,04:45,05:00,0.6098159021325656,0.15916195045659964,0.17045363039125747,6.0152240586356305,5.384865768133037
85,05:00,05:15,0.6098159021325656,0.15916195045659964,0.17198466163686707,6.17438600909223,5.556850429769904
86,05:15,05:30,0.6098159021325656,0.15916195045659964,0.16943344680539155,6.33354795954883,5.7262838765752955
87,05:30,05:45,0.6098159021325656,0.15916195045659964,0.1712941683105142,6.49270991000543,5.89757804488581
88,05:45,06:00,0.6098159021325656,0.15916195045659964,0.17270334797200737,6.6518718604620295,6.070281392857817
89,06:00,06:15,0.6098159021325656,0.2359987541253029,0.1732106965081046,6.8878706145873325,6.243492089365922
90,06:15,06:30,0.6098159021325656,0.2359987541253029,0.16806316608066355,7.1238693687126355,6.4115552554465856
91,06:30,06:45,0.6098159021325656,0.2359987541253029,0.16551439478150784,7.359868122837939,6.577069650228093
92,06:45,07:00,0.6098159021325656,0.2359987541253029,0.16139597015639684,7.595866876963242,6.73846562038449
93,07:00,07:15,0.6098159021325656,0.2359987541253029,0.15604307690612182,7.831865631088545,6.894508697290612
94,07:15,07:30,0.6098159021325656,0.2359987541253029,0.14158087079444376,8.067864385213847,7.036089568085056
95,07:30,07:45,0.6098159021325656,0.2359987541253029,0.13235992869289173,8.30386313933915,7.1684494967779475
96,07:45,08:00,0.6098159021325656,0.2359987541253029,0.12201001428779691,8.539861893464453,7.290459511065745
